Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
29908754,The Zombie Room,R.D. Ronald,"Ronald, R.D.",,"=""""","=""""",0,3.92,Garden Heights Books,Kindle Edition,218,2016,2012,,2019/06/20,to-read,to-read (#107),to-read,,,,0,0
40696959,"The Sun Is a Compass: A 4,000-Mile Journey into the Alaskan Wilds",Caroline Van Hemert,"Hemert, Caroline Van",,"=""""","=""""",5,4.28,"Little, Brown Spark",Hardcover,320,2019,2019,2019/06/15,2019/05/22,,,read,"This book has definitely made it to my all-time best book ever list. Not only does this adventure resonate with me, on a “I’m also a wildlife biologist” note, but on one that has made me feel better about being in the field all the time. I have learnt so much from this book and it has made me eager to continue pushing myself to get outside and see as much as I can. It was really fun that she listed all the bird species she would see. Even though this book is set waaaay up north, I was able to see species like the harlequin duck in southern B.C., which made me feel a bit more immersed in the story. All in all, I could go on forever, this book was great and I highly recommend. ",,,1,0
33585392,"Dear Ijeawele, or A Feminist Manifesto in Fifteen Suggestions",Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",5,4.51,Knopf,Hardcover,63,2017,2017,2019/06/17,2019/06/10,,,read,,,,1,0
35410511,Baby Teeth,Zoje Stage,"Stage, Zoje",,"=""1250170753""","=""9781250170750""",0,3.59,St Martin's Press,Hardcover,304,2018,2018,,2019/06/17,to-read,to-read (#106),to-read,,,,0,0
40407987,"The Suspect (Kate Waters, #3)",Fiona Barton,"Barton, Fiona",,"=""1101990511""","=""9781101990513""",0,3.83,Berkley,Hardcover,416,2019,2019,,2019/06/17,to-read,to-read (#105),to-read,,,,0,0
36433723,"Tip of the Iceberg: My 3,000-Mile Journey Around Wild Alaska, the Last Great American Frontier",Mark Adams,"Adams, Mark",,"=""1101985100""","=""9781101985106""",0,3.91,Dutton,Hardcover,336,2018,2018,,2019/05/24,to-read,to-read (#104),to-read,,,,0,0
32508,"The Black Echo (Harry Bosch, #1; Harry Bosch Universe, #1)",Michael    Connelly,"Connelly, Michael",,"=""0446612731""","=""9780446612739""",0,4.14,Grand Central Publishing,Paperback,482,2002,1992,,2019/05/21,to-read,to-read (#103),to-read,,,,0,0
35965482,"Middlegame (Alchemical Journeys, #1)",Seanan McGuire,"McGuire, Seanan",,"=""1250195519""","=""9781250195517""",0,4.01,Tor.com Publishing,Kindle Edition,492,2019,2019,,2019/05/08,to-read,to-read (#102),to-read,,,,0,0
38349181,"Watcher in the Woods (Rockton, #4)",Kelley Armstrong,"Armstrong, Kelley",,"=""0385690673""","=""9780385690676""",5,4.14,Doubleday Canada,Kindle Edition,368,2019,2019,2019/05/08,2019/04/26,,,read,,,,1,0
241823,Women Who Run With the Wolves,Clarissa Pinkola Estés,"Estés, Clarissa Pinkola",,"=""0345409876""","=""9780345409874""",0,4.11,Ballantine Books,Paperback,537,1995,1992,2019/04/26,2019/01/09,,,read,,,,1,0
126584,Mind Hunter: Inside the FBI's Elite Serial Crime Unit,John E. Douglas,"Douglas, John E.",Mark Olshaker,"=""0671528904""","=""9780671528904""",5,4.09,Pocket Books,Mass Market Paperback,397,1996,1995,2019/03/10,2019/03/10,,,read,,,,1,0
1845,Into the Wild,Jon Krakauer,"Krakauer, Jon",,"=""0385486804""","=""9780385486804""",4,4.02,Anchor Books,Paperback,207,1997,1996,,2013/11/29,,,read,,,,1,0
87040,Gathering Moss: A Natural and Cultural History of Mosses,Robin Wall Kimmerer,"Kimmerer, Robin Wall",,"=""0870714996""","=""9780870714993""",0,4.38,Oregon State University Press,Paperback,168,2003,2003,,2019/02/12,to-read,to-read (#101),to-read,,,,0,0
238727,My First Summer in the Sierra,John Muir,"Muir, John",,"=""0486437353""","=""9780486437354""",5,4.05,Dover Publications,Paperback,160,2004,1911,2019/02/11,2019/01/19,,,read,,,,1,0
15791140,Seeds of Hope: Wisdom and Wonder from the World of Plants,Jane Goodall,"Goodall, Jane","Gail Hudson, Michael Pollan","=""1455513229""","=""9781455513222""",0,4.00,Grand Central Publishing,Hardcover,370,2013,2013,,2019/02/11,to-read,to-read (#100),to-read,,,,0,0
34210334,"First, We Make the Beast Beautiful: A New Story About Anxiety",Sarah Wilson,"Wilson, Sarah",,"=""1743535864""","=""9781743535868""",0,3.77,Macmillan,Hardcover,320,2017,2017,,2019/01/22,to-read,to-read (#99),to-read,,,,0,0
35187203,The Overstory,Richard Powers,"Powers, Richard",,"=""039363552X""","=""9780393635522""",5,4.11,W. W. Norton & Company,Hardcover,502,2018,2018,2019/01/20,2018/12/06,,,read,,,,1,0
37819098,GuRu,RuPaul,"RuPaul, RuPaul",Jane Fonda,"=""0062863002""","=""9780062863003""",0,3.70,Dey Street Books,Kindle Edition,206,2018,2018,,2019/01/14,to-read,to-read (#98),to-read,,,,0,0
36373310,Charlotte Walsh Likes To Win,Jo Piazza,"Piazza, Jo",,"=""1501179411""","=""9781501179419""",0,3.69,Simon & Schuster,Hardcover,310,2018,2018,,2019/01/10,to-read,to-read (#97),to-read,,,,0,0
35297426,Then She Was Gone,Lisa Jewell,"Jewell, Lisa",,"=""1501154648""","=""9781501154645""",0,4.04,Atria Books,Paperback,359,2018,2017,2019/01/09,2018/08/19,,,read,,,,1,0
36204070,The Book of M,Peng Shepherd,"Shepherd, Peng",,"=""0062669605""","=""9780062669605""",0,3.69,William Morrow,Hardcover,485,2018,2018,2018/12/26,2018/12/24,,,read,,,,1,0
36249638,How to Walk Away,Katherine Center,"Center, Katherine",,"=""1250149061""","=""9781250149060""",5,4.08,St. Martin's Press,Hardcover,302,2018,2018,2018/12/16,2018/12/06,,,read,,,,1,0
27875545,"Fury (Menagerie, #3)",Rachel Vincent,"Vincent, Rachel",,"=""1488078688""","=""9781488078682""",3,3.89,Harlequin MIRA,Kindle Edition,368,2018,2018,2018/12/06,2018/11/21,,,read,,,,1,0
18350798,"Menagerie (Menagerie, #1)",Rachel Vincent,"Vincent, Rachel",,"=""077831605X""","=""9780778316053""",5,4.01,MIRA,Hardcover,429,2015,2015,2018/11/21,2018/11/14,,,read,,,,1,0
38198021,"A Killer's Mind (Zoe Bentley Mystery, #1)",Mike Omer,"Omer, Mike",,"=""""","=""""",3,4.21,Thomas & Mercer,Kindle Edition,378,2018,2018,2018/12/06,2018/08/19,,,read,,,,1,0
26806765,"Spectacle (Menagerie, #2)",Rachel Vincent,"Vincent, Rachel",,"=""1460395948""","=""9781460395943""",5,4.05,MIRA ,Kindle Edition,400,2017,2017,2018/12/06,2018/11/21,,,read,,,,1,0
33584818,The Secrets She Keeps,Michael Robotham,"Robotham, Michael",,"=""1501170317""","=""9781501170317""",0,4.02,Scribner,Hardcover,352,2017,2017,,2018/11/14,to-read,to-read (#96),to-read,,,,0,0
27824826,"The Dry (Aaron Falk, #1)",Jane Harper,"Harper, Jane",,"=""""","=""""",0,4.06,Macmillan Australia,ebook,336,2016,2016,,2018/11/14,to-read,to-read (#95),to-read,,,,0,0
25817265,What Remains of Me,Alison Gaylin,"Gaylin, Alison",,"=""0062369857""","=""9780062369857""",5,3.72,William Morrow,Hardcover,384,2016,2016,2018/11/14,2018/10/16,,,read,,,,1,0
25251757,You Will Know Me,Megan Abbott,"Abbott, Megan",,"=""031623107X""","=""9780316231077""",0,3.43,Little Brown,Hardcover,345,2016,2016,,2018/10/14,to-read,to-read (#94),to-read,,,,0,0
35565298,If I Die Tonight,Alison Gaylin,"Gaylin, Alison",,"=""0062641093""","=""9780062641090""",4,3.71,MorrowPb,Paperback,369,2018,2018,2018/10/14,2018/08/27,,,read,,,,1,0
40604684,"The History of Bees (Klimakvartetten, #1)",Maja Lunde,"Lunde, Maja",Diane Oatley,"=""1501161393""","=""9781501161391""",3,3.81,Touchstone,Kindle Edition,353,2017,2015,2018/10/14,2018/07/31,,,read,,,,1,0
11878058,"We're Alive: A Story of Survival, the First Season",K.C. Wayland,"Wayland, K.C.",,"=""145511457X""","=""9781455114573""",0,4.38,Blackstone Audiobooks,Audio CD,12,2011,2011,2018/10/01,2018/10/01,,,read,,,,1,0
237209,In the Woods,Tana French,"French, Tana","David Nathan, Isabel Margelí Bailo, Ulrike Wasel, Klaus Timmermann","=""0670038601""","=""9780670038602""",0,3.78,Viking,Hardcover,429,2007,2007,2018/08/27,2015/07/21,,,read,,,,1,0
40389527,The Woman in the Window,A.J. Finn,"Finn, A.J.",,"=""""","=""""",5,3.94,William Morrow,Kindle Edition,455,2018,2018,2018/07/05,2018/07/05,,,read,,,,1,0
16085481,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,"Kwan, Kevin",,"=""0385536976""","=""9780385536974""",0,3.91,Doubleday,Hardcover,403,2013,2013,,2018/08/19,to-read,to-read (#93),to-read,,,,0,0
36388243,Something in the Water,Catherine Steadman,"Steadman, Catherine",,"=""1524797189""","=""9781524797188""",0,3.55,Ballantine,Hardcover,342,2018,2018,,2018/08/19,to-read,to-read (#92),to-read,,,,0,0
25365530,"Good Me, Bad Me",Ali Land,"Land, Ali",,"=""0718182928""","=""9780718182922""",0,3.87,Michael Joseph,Hardcover,338,2017,2017,,2018/08/14,to-read,to-read (#91),to-read,,,,0,0
35356382,The Chalk Man,C.J. Tudor,"Tudor, C.J.",,"=""1524760986""","=""9781524760984""",0,3.70,Crown,Hardcover,280,2018,2018,,2018/08/14,to-read,to-read (#90),to-read,,,,0,0
17465453,The Signature of All Things,Elizabeth Gilbert,"Gilbert, Elizabeth",,"=""0670024856""","=""9780670024858""",4,3.88,Riverhead Books,Hardcover,512,2013,2013,2018/07/29,2018/07/27,,,read,,,,1,0
35487236,Bearskin,James A. McLaughlin,"McLaughlin, James A.",,"=""0062742817""","=""9780062742810""",3,3.75,Ecco,ebook,352,2018,2018,2018/08/12,2018/07/09,,,read,,,,1,0
36124936,The Outsider (Holly Gibney #1),Stephen        King,"King, Stephen",,"=""1501180983""","=""9781501180989""",0,4.01,Scribner,Hardcover,561,2018,2018,,2018/08/12,to-read,to-read (#89),to-read,,,,0,0
35396595,"Sweet Little Lies (Cat Kinsella, #1)",Caz Frear,"Frear, Caz",,"=""0062823280""","=""9780062823281""",0,3.75,Harper,ebook,368,2018,2017,,2018/08/12,to-read,to-read (#88),to-read,,,,0,0
36626748,The Last Time I Lied,Riley Sager,"Sager, Riley",,"=""""","=""""",4,4.01,Dutton,ebook,402,2018,2018,2018/08/12,2018/06/05,,,read,,,,1,0
33151805,Into the Water,Paula Hawkins,"Hawkins, Paula",,"=""0735211205""","=""9780735211209""",0,3.59,Riverhead Books,Hardcover,386,2017,2017,2018/08/10,2018/08/10,,,read,,,,1,0
99208,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",Edward Abbey,"Abbey, Edward",,"=""0061129763""","=""9780061129766""",0,4.08,Harper Perennial Modern Classics,Paperback,421,2006,1975,,2018/08/10,to-read,to-read (#87),to-read,,,,0,0
24945396,Bright Dead Things,Ada Limon,"Limon, Ada",,"=""1571314717""","=""9781571314710""",0,4.19,Milkweed Editions,Paperback,105,2015,2015,,2018/08/07,to-read,to-read (#86),to-read,,,,0,0
10194157,"Shadow and Bone (Shadow and Bone, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""1250048117""","=""9781250048110""",0,3.92,Henry Holt & Company,Hardcover,358,2012,2012,,2018/08/07,to-read,to-read (#85),to-read,,,,0,0
20053031,"The Witches of New York (Witches of New York, #1)",Ami McKay,"McKay, Ami",,"=""""","=""""",4,3.81,Orion,ebook,529,2016,2016,2018/07/12,2018/07/09,,,read,I really enjoyed this book! The feminism and the witchiness was fun and refreshing to read. The reason I didn’t make this a 5/5 &#x1f31f; was because I felt like there were loose ends and that some questions weren’t answered. Is there supposed to be another book after this?  ,,,1,0
991197,The Complete Persepolis,Marjane Satrapi,"Satrapi, Marjane",,"=""0375714839""","=""9780375714832""",0,4.40,Pantheon Books,Paperback,341,2007,2007,2018/07/26,2018/07/17,,,read,,,,1,0
179780,"The Exorcist (The Exorcist, #1)",William Peter Blatty,"Blatty, William Peter",,"=""""","=""""",0,4.21,HarperTorch,Mass Market Paperback,385,1994,1971,,2018/07/19,to-read,to-read (#84),to-read,,,,0,0
421365,Serial Killers: The Method and Madness of Monsters,Peter Vronsky,"Vronsky, Peter",,"=""0425196402""","=""9780425196403""",4,4.13,Berkley Books,Paperback,412,2004,2004,2018/07/10,2018/07/09,,,read,,,,1,0
27833670,Dark Matter,Blake Crouch,"Crouch, Blake",,"=""1101904224""","=""9781101904220""",5,4.13,Ballantine Books,Hardcover,342,2016,2016,2018/06/11,2018/06/11,,,read,,,,2,0
103031,"Books of Blood, Volumes 1-6 (Books of Blood, #1-6)",Clive Barker,"Barker, Clive",,"=""1588810402""","=""9781588810403""",0,4.08,Stealth Pr,Hardcover,818,2002,1984,2018/06/11,2018/06/11,,,read,,,,1,0
30153293,All Our Wrong Todays,Elan Mastai,"Mastai, Elan",,"=""1101985135""","=""9781101985137""",0,3.75,Dutton,Hardcover,373,2017,2017,2018/06/05,2018/06/01,,,read,,,,1,0
18077752,"Acceptance (Southern Reach, #3)",Jeff Vandermeer,"Vandermeer, Jeff",,"=""0374104115""","=""9780374104115""",0,3.67,"Farrar, Straus and Giroux",Paperback,368,2014,2014,,2018/06/01,to-read,to-read (#83),to-read,,,,0,0
18077769,"Authority (Southern Reach, #2)",Jeff Vandermeer,"Vandermeer, Jeff",,"=""0374104107""","=""9780374104108""",0,3.55,"Farrar, Straus and Giroux",Paperback,368,2014,2014,,2018/06/01,to-read,to-read (#82),to-read,,,,0,0
32796253,Final Girls,Riley Sager,"Sager, Riley",,"=""1101985364""","=""9781101985366""",4,3.82,Dutton,Hardcover,352,2017,2017,2018/05/30,2018/05/29,,,read,,,,1,0
34953116,"This Fallen Prey (Rockton, #3)",Kelley Armstrong,"Armstrong, Kelley",,"=""125015989X""","=""9781250159892""",5,4.10,Minotaur Books,Hardcover,359,2018,2018,2018/05/29,2018/05/29,,,read,,,,1,0
25174916,"Betrayals (Cainsville, #4)",Kelley Armstrong,"Armstrong, Kelley",,"=""""","=""""",4,4.20,Sphere,Hardcover,416,2016,2016,,2018/05/01,,,read,,,,2,0
29939275,"A Darkness Absolute (Rockton, #2)",Kelley Armstrong,"Armstrong, Kelley",,"=""1250092175""","=""9781250092175""",5,4.15,Minotaur Books,Hardcover,400,2017,2017,2018/05/03,2018/01/11,,,read,,,,1,0
34466922,Sleeping Beauties,Stephen        King,"King, Stephen",Owen King,"=""150116340X""","=""9781501163401""",3,3.73,Scribner,Hardcover,702,2017,2017,2018/05/01,2017/12/26,,,read,"Taken together I really enjoyed this story, although there were some drawbacks. I found that the amount of characters, and switching from their first to last name and vice versa made it harder to follow the story line. The characters never developed fully to the point where I was emotionally involved with their lives, but I think that's ok. Anyways, still loved a good story by Stephen King! :) ",,,1,0
17739575,When I Wear My Alligator Boots: Narco-Culture in the US-Mexico Borderlands,Shaylih Muehlmann,"Muehlmann, Shaylih",,"=""0520276787""","=""9780520276789""",4,4.25,University of California Press,Paperback,240,2013,2013,2018/01/21,2018/01/21,,,read,,,,1,0
34311452,"Year One (Chronicles of The One, #1)",Nora Roberts,"Roberts, Nora",,"=""1250122953""","=""9781250122957""",0,4.06,St. Martin's Press,Hardcover,419,2017,2017,,2018/01/16,to-read,to-read (#81),to-read,,,,0,0
25362841,"City of the Lost (Rockton, #1)",Kelley Armstrong,"Armstrong, Kelley",,"=""075156253X""","=""9780751562538""",4,4.05,Sphere,Paperback,471,2016,2016,2018/01/01,2018/01/11,,,read,,,,1,0
25174926,"Rituals (Cainsville, #5)",Kelley Armstrong,"Armstrong, Kelley",,"=""0345815238""","=""9780345815231""",0,4.26,Random House Canada,Hardcover,471,2017,2017,,2018/01/11,to-read,to-read (#80),to-read,,,,0,0
30075802,"The Princess Saves Herself in This One (Women Are Some Kind of Magic, #1)",Amanda Lovelace,"Lovelace, Amanda",,"=""1532913680""","=""9781532913686""",0,3.82,CreateSpace,Paperback,156,2016,2016,,2018/01/11,to-read,to-read (#79),to-read,,,,0,0
23513349,Milk and honey,Rupi Kaur,"Kaur, Rupi",,"=""1502784270""","=""9781502784278""",5,3.96,Createspace Independent Pub,Paperback,204,2014,2014,2018/01/01,2018/01/11,favorites,favorites (#10),read,,,,1,0
35606560,The Sun and Her Flowers,Rupi Kaur,"Kaur, Rupi",,"=""1449486797""","=""9781449486792""",0,4.08,Andrews McMeel Publishing,Paperback,256,2017,2018,,2018/01/11,to-read,to-read (#78),to-read,,,,0,0
18398797,"Visions (Cainsville, #2)",Kelley Armstrong,"Armstrong, Kelley",,"=""0525953051""","=""9780525953050""",5,4.25,Dutton,Hardcover,448,2014,2014,2016/03/03,2016/02/26,,,read,,,,1,0
25937761,The Naturalist,Alissa York,"York, Alissa",,"=""0345814991""","=""9780345814999""",2,3.21,Random House Canada,Hardcover,304,2016,2016,2017/12/27,2017/12/11,,,read,,,,1,0
32599492,"The Girl Who Takes an Eye for an Eye (Millennium, #5)",David Lagercrantz,"Lagercrantz, David",George Goulding,"=""""","=""""",5,3.80,MacLehose Press,ebook,347,2017,2017,2018/01/04,2017/12/26,,,read,,,,1,0
107291,Needful Things,Stephen        King,"King, Stephen",,"=""""","=""""",5,3.98,Hodder & Stoughton Ltd,Paperback,790,1992,1991,2017/12/11,2016/05/22,,,read,,,,1,0
830502,It,Stephen        King,"King, Stephen",,"=""0450411435""","=""9780450411434""",5,4.24,New English Library,Paperback,1184,1987,1986,,2016/04/28,,,read,,,,1,0
17470674,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""0007491565""","=""9780007491568""",0,3.97,Harper Voyager,Hardcover,227,2013,1953,,2013/12/01,to-read,to-read (#17),to-read,,,,0,0
24694223,More Than Honey: The Survival of Bees and the Future of Our World (David Suzuki Institute),Markus Imhoof,"Imhoof, Markus",Claus-Peter Lieckfeld,"=""1771640995""","=""9781771640992""",5,3.71,Greystone Books,Paperback,152,2015,2012,2016/05/27,2016/05/27,,,read,,,,1,0
3305910,Bugs of Alberta,John Acorn,"Acorn, John",Ian Sheldon,"=""155105146X""","=""9781551051468""",5,4.08,Lone Pine Publishing,Paperback,160,2000,2000,2016/05/22,2016/05/22,,,read,,,,1,0
21996,The Devil in the White City,Erik Larson,"Larson, Erik",Tony Goldwyn,"=""0739303406""","=""9780739303405""",4,4.00,Random House Audio Publishing Group,Paperback,496,2003,2003,2015/12/29,2015/12/27,,,read,,,,1,0
188572,The Complete Sherlock Holmes,Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""""","=""""",5,4.51,Bantam Classics,Paperback,1796,1986,1887,2016/05/22,2016/02/26,,,read,,,,1,0
10583,Pet Sematary,Stephen        King,"King, Stephen",,"=""1416524347""","=""9781416524342""",4,4.08,Pocket,Mass Market Paperback,576,2005,1983,2016/04/29,2016/04/23,,,read,,,,1,0
25622872,Half-Earth: Our Planet's Fight for Life,Edward O. Wilson,"Wilson, Edward O.",,"=""1631490826""","=""9781631490828""",5,3.89,Liveright,Hardcover,272,2016,2016,2016/03/15,2016/03/15,,,read,,,,1,0
11918,"Bitten (Otherworld, #1)",Kelley Armstrong,"Armstrong, Kelley",,"=""0452286034""","=""9780452286030""",4,4.02,Plume Books,Mass Market Paperback,436,2004,2001,2016/03/15,2016/02/27,,,read,,,,1,0
503051,The Diversity of Life (Questions of Science),Edward O. Wilson,"Wilson, Edward O.",,"=""0393319407""","=""9780393319408""",0,4.21,W. W. Norton & Company,Paperback,432,1999,1992,,2016/03/12,to-read,to-read (#77),to-read,,,,0,0
6637180,The Boscombe Valley Mystery - a Sherlock Holmes Short Story,Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""""","=""""",3,3.82,,Kindle Edition,24,2009,1891,2016/03/10,2016/03/10,,,read,,,,1,0
3590,"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""""","=""""",4,4.30,Oxford University Press,Paperback,389,1998,1892,2016/03/10,2016/03/10,,,read,,,,1,0
608474,"The Sign of Four (Sherlock Holmes, #2)",Arthur Conan Doyle,"Doyle, Arthur Conan",Peter Ackroyd,"=""""","=""""",4,3.88,Penguin Classics,Paperback,129,2001,1890,2016/03/10,2016/03/10,,,read,,,,1,0
102868,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""1420925539""","=""9781420925531""",5,4.13,Digireads.com,Paperback,123,2005,1887,2016/03/03,2016/02/27,,,read,,,,1,0
23006161,"Deceptions (Cainsville, #3)",Kelley Armstrong,"Armstrong, Kelley",,"=""1847445136""","=""9781847445131""",4,4.15,Sphere,Hardcover,496,2015,2015,2016/03/03,2016/03/03,,,read,,,,1,0
5391115,"The Awakening (Darkest Powers, #2)",Kelley Armstrong,"Armstrong, Kelley",,"=""0061662763""","=""9780061662768""",0,4.14,HarperCollins,Hardcover,360,2009,2009,,2016/02/27,,,read,,,,1,0
2800905,The Summoning (Darkest Powers #1),Kelley Armstrong,"Armstrong, Kelley",,"=""0061662690""","=""9780061662690""",0,4.03,HarperCollins,Hardcover,390,2008,2008,,2016/02/27,,,read,,,,1,0
13584788,The Brothers Grimm: 101 Fairy Tales (Word Cloud Classics),Jacob Grimm,"Grimm, Jacob",Wilhelm Grimm,"=""1607105578""","=""9781607105572""",4,4.02,Canterbury Classics,Paperback,416,2012,1812,2016/02/24,2016/02/24,,,read,,,,1,0
16101040,"Omens (Cainsville, #1)",Kelley Armstrong,"Armstrong, Kelley",,"=""0525953043""","=""9780525953043""",4,4.07,Dutton,Hardcover,486,2013,2013,2016/02/24,2016/02/24,,,read,,,,1,0
15863832,"Angelfall (Penryn & the End of Days, #1)",Susan Ee,"Ee, Susan",,"=""1611094259""","=""9781611094251""",0,4.10,Skyscape,Kindle Edition,288,2012,2011,,2016/02/17,to-read,to-read (#76),to-read,,,,0,0
